StopId,StopAbbr,StopName,Lat,Lon
4508,MALTERU2,Malterud,60713617,10689337
4509,RINGVSK1,Ringvollskogen,60722466,10687333
4511,LANDHVT3,Landheim,60740287,10685681
4512,LANGEN1,Langen,60749171,10672215
4513,KRAFTLI2,Kraftlinja,60708527,10607900
4514,THORVAL2,Thorvaldsen,60702685,10605949
4515,ØSTLIEN2,Østlien,60697213,10606600
4516,PAULSEN1,Paulsen,60672881,10703743
4518,HOLTEVT2,Holte,60676240,10710082
4519,STEFFEN2,Steffensrud,60682519,10707475
4520,REIN_BS2,Reinsvoll bensinstasjon,60685837,10615033
4523,REINS_S2,Reinsvoll sør,60676554,10616491
4524,ÅNNE_GJ1,Ånnerud,60753701,10702411
4525,VIND_ID2,Vind idrettsplass,60759530,10699576
4526,FREDENG2,Fredeng,60766506,10681231
4527,KOPP_SK1,Kopperud skole,60767828,10676130
4528,KOPP_SK2,Kopperud skole,60767766,10675947
4529,KARMELG2,Karmel,60771160,10673866
4532,FRUSE_E1,Frusethenga,60768905,10691389
4533,PRESTES2,Presteseterfeltet Reinsvoll,60682654,10626514
4534,MYHREVT2,Myhre,60737360,10618240
4535,NORDBGJ2,Nordby,60770813,10683760
4536,PRESTES3,Presteseterfeltet Reinsvoll,60682754,10627178
4540,ARNLI2,Arnli,60674449,10643674
4541,BERGS_V1,Bergsjøvegen,60670543,10650394
4542,GJØSST01,Gjøvik skysstasjon,60797191,10694148
4543,GJØSST02,Gjøvik skysstasjon,60797011,10694231
4544,GJØSST03,Gjøvik skysstasjon,60796738,10694455
4545,GJØSST04,Gjøvik skysstasjon,60796540,10694518
4546,GJØSST05,Gjøvik skysstasjon,60796341,10694618
4547,GJØSST06,Gjøvik skysstasjon,60796162,10694627
4548,GJØSST07,Gjøvik skysstasjon,60795962,10694745
4549,GJØSST08,Gjøvik skysstasjon,60795791,10694828
4550,GJØSST09,Gjøvik skysstasjon,60795769,10694459
4551,GJØSST10,Gjøvik skysstasjon,60795939,10694450
4552,GJØSST11,Gjøvik skysstasjon,60796111,10694330
4553,GJØSST12,Gjøvik skysstasjon,60796328,10694231
4554,GJØSST13,Gjøvik skysstasjon,60796527,10694150
4555,GJØSST14,Gjøvik skysstasjon,60796707,10694104
4556,GJØSST15,Gjøvik skysstasjon,60796888,10693985
4558,GJØSST16,Gjøvik skysstasjon,60797132,10693869
4563,HEIM_ØT2,Heimdal,60649141,10732351
4565,LIGODT1,Ligodt,60648599,10659614
4566,SKAUGÅR1,Skaugård,60655697,10691747
4567,SKAUGER1,Skauger,60649511,10708213
4568,KOLS_ØT2,Kolstad,60666037,10770376
4569,VESTBYG2,Vestbygda,60673331,10787458
4570,VALLE2,Valle,60678575,10813909
4571,HOFFSAM2,Hoffsamfunnet,60679834,10858682
4572,KRABYEN2,Krabyenga,60678099,10864019
4573,KRAB_ID2,Kraby idrettsplass,60681852,10873114
4574,SNIKKEG2,Snikkergata,60684627,10873036
4575,LIE_ØT2,Lie Nylinna,60698268,10873987
4576,APELSVO2,Apelsvoll,60701039,10872279
4577,KAPP_K2,Kapp kirke,60709732,10863619
4579,KOLBU_B2,Kolbu brannstasjon,60651267,10746419
4580,DOKKEMU2,Dokkemuseet,60714806,10841846
4581,FAUKALN2,Faukal nedre,60723280,10831952
4582,NYGÅ_KA2,Nygård Kapp,60726004,10828366
4583,NYLAND2,Nyland,60744934,10779357
4584,BREILI2,Breili,60747009,10766905
4585,ANDERSG2,Andersgård,60753202,10744103
4586,STENSLI2,Stensli Gjøvikvegen,60756001,10735138
4587,SVINGGJ1,Svingen,60763457,10724874
4588,VINDING2,Vindingstad,60775643,10703178
4589,FJØRKEN1,Fjørkenstad,60634702,11077622
4590,OPPEG_S1,Oppegård søndre,60638717,11068136
4592,HJELLSV1,Hjellsvegen,60640932,11055570
4595,VESTENG1,Vestengvegen,60644636,11020540
4597,KVENNUM1,Kvennomslinna/Skolevegen,60649974,10928523
4598,TOTE_ST1,Totenvika skole Totenvegen,60646181,11001998
4599,DULSRUD2,Dulsrud,60640700,10924060
4600,NYSTUVN2,Nystuvegen,60648621,10980383
4602,PETERAA2,Peter Aas,60652187,10936830
4603,KRONB_S1,Kronborgsvingen,60650024,10965589
4610,TOT_SKV1,Totenvegen/Skolevegen,60656019,10929540
4611,TOT_SKV2,Totenvegen/Skolevegen,60655404,10929851
4612,BRUSVEH2,Brusvehagen,60789420,10664228
4613,VENNEVO1,Vennevoll,60664110,10926693
4614,BRATE_N2,Brateng,60668974,10914388
4615,RØDNING2,Rødningsby,60626628,10900986
4616,DOKKEN_N,Dokken nordgående,60746981,10623359
4617,SOLH_TV2,Solhaug trevare,60627284,10888779
4618,SMEB_TV1,Smeby Totenvegen,60674302,10886040
4619,SMEB_TV2,Smeby Totenvegen,60674318,10885473
4621,HVEEMØT1,Hveem,60676963,10906238
4622,NETTUMS1,Nettumsvegen,60680456,10906809
4625,ROLFSTA2,Rolfstadvegen,60631436,10881361
4626,HEGG_ØT2,Heggen,60681711,10850735
4628,GÅSERUD1,Gåserud,60700749,10899483
4629,BALKE_S2,Balkesenteret,60706229,10890936
4631,KIHLEHA1,Kihlehagen,60709151,10884198
4632,KAPP_ES1,Kapp eldresenter,60713483,10870230
4633,FARÅSBR2,Faråsbrua,60638524,10865500
4634,OVREN1,Ovren,60642231,10861708
4635,BJØRGØT1,Bjørgan,60645098,10849694
4637,FURULBK1,Furulybakken,60732093,10620774
4638,FURULBK2,Furulybakken,60732108,10621013
4639,TØMMERH1,Tømmerholsvegen,60710219,10845450
4640,STABEKK1,Stabekk,60690729,10828326
4641,ØVERBYV2,Øverbyvegen,60733875,10626286
4642,LO_VT1,Lo,60736253,10636766
4643,LO_VT2,Lo,60736343,10636678
4644,LERUDMY1,Lerudmyra,60738064,10647167
4645,LERUDMY2,Lerudmyra,60738173,10647081
4646,ELTON2,Elton,60742130,10674266
4647,NORDLI1,Nordli,60735729,10700857
4648,NORDLI2,Nordli,60735791,10700933
4649,ALM_VT2,Alm,60733460,10725353
4650,FJELL5,Fjell,60735721,10734116
4651,FJELL6,Fjell,60735802,10734101
4652,BLIKSET1,Blikset,60734969,10739526
4653,BLIKSET2,Blikset,60735031,10739547
4654,SKAT_ØT1,Skattum,60732467,10748043
4655,SKAT_ØT2,Skattum,60732547,10748139
4656,STUB_ØT2,Stubberud,60732291,10751757
4657,ELDEVIK1,Eldevik,60730141,10756916
4658,LILLO3,Lillo,60683039,10828788
4659,ELDEVIK2,Eldevik,60730193,10757065
4660,STABEKK2,Stabekk,60690726,10828546
4661,KAPPHØG2,Kapphøgda Svalbard,60702544,10834260
4663,SANDAKE1,Sandaker,60725419,10767140
4664,SANDAKE2,Sandaker,60725527,10767145
4666,SKAUGE_F,Skaugerudfeltet,60718036,10826121
4667,HÅKE_ØT2,Håkenstad,60719554,10835975
4668,KAPP_MA2,Kapp matsenter,60713739,10862071
4669,NARUM_M1,Narum Mjøsvegen,60713581,10848051
4670,TØMMERH2,Tømmerholsvegen,60710257,10845269
4671,FJØRKEN2,Fjørkenstad,60634151,11078387
4672,OPPEG_S2,Oppegård søndre,60638253,11069697
4674,HJELLSV2,Hjellsvegen,60640814,11056787
4677,VESTENG2,Vestengvegen,60644491,11020913
4678,TOTE_SK1,Totenvika skole,60645736,11003670
4679,TOTE_ST2,Totenvika skole Totenvegen,60645889,11003612
4680,HØLSTAD1,Hølstad,60649766,10950421
4683,STEI_BV2,Steinsvegen/Beinvegen,60659431,10928224
4684,VENNEVO2,Vennevoll,60664208,10926059
4685,HVEEMØT2,Hveem,60676956,10906036
4686,NETTUMS2,Nettumsvegen,60680574,10906706
4688,STARUM2,Starum,60689931,10906523
4689,ØRUD2,Ørud,60695172,10908589
4690,GÅSERUD2,Gåserud,60700587,10899510
4692,KIHLEHA2,Kihlehagen,60709183,10883779
4694,BÅSHUS1,Båshus,60738765,10800549
4695,MØLLERH2,Møllerhagen,60586446,10764398
4696,DEGVOLD2,Degvold,60593314,10762776
4697,FOSSUØT2,Fossum,60599299,10765372
4698,EINA_KR2,Einakrysset,60628698,10598673
4699,VILLAVN,Villavegen,60620156,10603395
4700,SUND_VT2,Sund,60618188,10611701
4703,BAKKEVT2,Bakke,60604481,10666377
4704,KOLBU_SK,Kolbu skole,60641970,10725900
4705,VESTNYV2,Vestvegen/Nyvegen,60635165,10731744
4706,VESTSØR2,Vestvegen/Sørlivegen,60632809,10733293
4708,VEIBERG2,Veiberg,60628982,10734204
4709,BEKK_ØT2,Bekkevold,60626435,10735366
4710,SOLB_KO2,Solbakken,60620677,10736480
4711,RUD_KO2,Rud,60606303,10731136
4712,ENSRUD2,Ensrud,60594901,10724030
4713,SÆTERG2,Sætergutua,60582631,10718947
4714,DYSTE2,Dyste,60591835,10734901
4715,HOLTEØT4,Holte,60587133,10745815
4716,KVENNUM2,Kvennomslinna/Skolevegen,60649918,10928666
4717,DULSRUD1,Dulsrud,60641329,10924079
4718,HOMLA_S2,Homla sag,60586177,10754165
4719,RINGEØT2,Ringen,60602614,10768268
4720,GÅRDLØS2,Gårdløs,60608612,10772790
4721,RØDNING1,Rødningsby,60626701,10900844
4722,ROLFSTA1,Rolfstadvegen,60631488,10881529
4723,BYVEGEN2,Byvegen,60638064,10870264
4724,OVREN2,Ovren,60642160,10861595
4725,BJØRGØT2,Bjørgan,60645000,10849633
4726,KVIKSTA2,Kvikstad,60611443,10770167
4727,FJELLLB1,Fjell Lensbygdavegen,60644808,10842052
4728,VILBERG2,Vilberg skole,60648703,10827569
4729,GÅRDER2,Gårder,60655015,10818229
4730,GÅRDENE2,Gårder nedre,60657265,10817075
4731,LUNDEØT2,Lunde,60662074,10813977
4732,HÅJEN2,Håjen,60666431,10812390
4733,HOEL_ØT2,Hoel,60622034,10781762
4734,GRØTBER2,Grøtberg,60702534,10806986
4735,VEDERVA2,Vedervang,60628484,10784819
4736,KVIK_KR2,Kvikstadkrysset,60612889,10771964
4737,FJELLVO2,Fjellvold,60617455,10765416
4738,FAGE_ØT1,Fagerlund,60688052,10810758
4739,LABO2,Labo,60684120,10812773
4740,SLET_ØT2,Sletta,60693470,10781740
4741,PETERSH1,Petershagen,60693487,10792299
4742,PETERSH2,Petershagen,60693379,10792294
4743,LASKOG1,Laskogen,60710778,10785148
4744,LASKOG2,Laskogen,60710726,10784999
4745,TINGV6ØT,Tingvang,60620240,10764507
4746,RØISEØT2,Røise,60625358,10764635
4747,NARU_VK2,Narum vegkryss,60643991,10761003
4748,NARUM_H2,Narum Huusegutua,60638168,10763890
4749,MOLSTAD2,Molstad,60629539,10766182
4750,HUBREI2,Hubrei,60630110,10781545
4751,SMEB_KO2,Smeby Kolbulinna,60629973,10785559
4752,GRANL_G1,Granlundsgutua,60743696,10756564
4753,GRANL_G2,Granlundsgutua,60743209,10757436
4754,KOL_SME2,Kolbulinna/Smebyvegen,60635081,10788928
4755,NYGÅ_KO2,Nygård Kolbu,60638622,10792688
4756,MEKKETV2,Mekketvegen,60747036,10750306
4757,ØDEGÅRD4,Ødegård Kolbulinna,60643694,10798160
4758,BERGSEN4,Bergseng Kolbu,60649911,10801174
4759,GRANHØI2,Granhøi,60652126,10801351
4761,NØKLEBY2,Nøkleby,60656156,10802013
4762,MEKKETV1,Mekketvegen,60747033,10750544
4764,HALLGJE2,Hallingstad Gjerstad,60661450,10802270
4765,PLØYOM2,Pløyom,60634389,10800246
4766,GRANSMA2,Gransmarka,60635938,10811031
4767,SNOEN2,Snoen,60640829,10809133
4770,KARIDAL1,Karidalsbru,60715604,10782258
4772,RAUF_IP2,Raufoss Industripark,60733901,10607276
4773,KRONB_S2,Kronborgsvingen,60650111,10965479
4774,ENSRUD3,Ensrud,60594499,10723808
4776,SKAUGØT2,Skaugerud,60657454,10734151
4777,BREVIK2,Brevik,60666578,10710426
4778,PAULSEN2,Paulsen,60672937,10703563
4779,GRANVVT2,Granvang,60694823,10714815
4780,SILLONG2,Sillongen,60696551,10728189
4781,ENGE_ST2,Enge Store,60708524,10871098
4782,STENBER2,Stenberg,60703870,10757414
4783,ROLAND2,Roland,60708797,10741636
4784,ERIK_VT2,Eriksrud,60709648,10732810
4785,SANGN_H2,Sangnes Handel,60705436,10705418
4786,HELSE_Ø2,Helsetsvingen øst,60707597,10701995
4787,HELSE_V2,Helsetsvingen vest,60708223,10695744
4788,RINGVSK2,Ringvollskogen,60722468,10687113
4789,RINGV_K1,Ringvollkrysset,60730868,10682295
4790,LANGEN2,Langen,60749253,10672109
4791,MARKEST2,Markestad,60750721,10682575
4792,HJELPST2,Hjelpstein,60750339,10699561
4793,HJELPST3,Hjelpstein,60750418,10699748
4794,ELTON3,Elton,60742200,10674452
4795,ÅNNE_GJ2,Ånnerud,60753765,10702267
4796,LILLEKO2,Lillekollen,60789484,10652366
4797,SKINNER2,Skinnervika,60601615,10642771
4798,BØRSV_S2,Børsvollsvea,60656789,10665334
4799,ASPELU1,Aspelund,60650767,10674574
4800,ASPELU2,Aspelund,60650759,10674374
4801,KJELSBE1,Kjelsberg,60649422,10676015
4802,KJELSBE2,Kjelsberg,60649397,10675831
4803,GLÆSRUD1,Glæsrud,60645689,10679998
4804,VIKA_VT2,Vika,60523367,10652770
4805,GLÆSRUD2,Glæsrud,60645778,10680094
4806,TEITE_N2,Nordre Teiterud,60534180,10656751
4807,BLÅKORS2,Blåkorshjemmet,60540130,10657568
4808,STIKBAK1,Stikbakke,60642505,10688100
4809,STIKBAK2,Stikbakke,60642595,10688031
4810,KLEMMA2,Klemma,60544457,10658228
4811,NERSE_S1,Nerset søndre,60640187,10710796
4812,NERSE_S2,Nerset søndre,60640243,10710653
4813,SMÅG_SV1,Smågardsvegen/Sørlivegen,60640842,10717193
4814,SMÅG_SV2,Smågardsvegen/Sørlivegen,60640907,10717068
4815,HEGERNE2,Hegernes,60549234,10658875
4816,EINA_KI2,Eina kirke,60573907,10652668
4817,JOHNSEN2,Johnsen,60583617,10649760
4818,BJØR_VT2,Bjørnerud,60587799,10647333
4819,BJØRN_S2,Nordre Bjørnerudsvea,60592849,10645372
4820,SMED_VT1,Smedstua,60524398,10631035
4821,SMED_VT2,Smedstua,60524400,10630816
4822,STRANDE1,Strande,60541932,10629896
4823,STRANDE2,Strande,60541795,10630109
4824,DYRUD1,Dyrud,60532176,10630641
4825,DYRUD2,Dyrud,60532142,10630458
4826,DOTSETH1,Dotseth,60553308,10627907
4827,DOTSETH2,Dotseth,60553293,10627688
4828,EINASSL2,Einastrand samvirkelag,60559900,10623341
4829,TOMLEV1,Tomlevoll,60563739,10621062
4830,TOMLEV2,Tomlevoll,60563741,10620843
4831,SANGNES1,Sangnes,60571045,10619387
4832,SANGNES2,Sangnes,60571047,10619168
4833,AMLUND1,Amlund,60577849,10619405
4834,AMLUND2,Amlund,60577851,10619186
4835,IDRP_EI1,Idrettsplassen Eina,60581447,10616056
4836,IDRP_EI2,Idrettsplassen Eina,60581377,10615907
4837,JUTULR1,Jutulrud,60585232,10608554
4838,JUTULR2,Jutulrud,60585143,10608440
4839,KORS_VT1,Korsen,60589391,10580023
4840,KORS_VT2,Korsen,60589283,10580018
4841,HÅGÅ_ST2,Hågår stasjon,60596828,10575046
4842,NERØDEG1,Nerødegård,60621280,10584895
4843,NERØDEG2,Nerødegård,60621335,10584715
4844,BRUA1,Brua,60622219,10587876
4845,BRUA2,Brua,60622308,10587953
4846,RØYSK_K1,Røyskattlia,60626583,10594883
4847,RØYSK_L2,Røyskattlia,60626441,10594479
4848,GAMMEVT2,Gamme,60644247,10605472
4849,ØSTBY_S,Østby sørgående,60664506,10605249
4850,NERSET1,Nerset,60643540,10719620
4851,NERSET2,Nerset,60643561,10719439
4856,TANDSET2,Tandseter,60569848,10713294
4858,BORG_VT2,Borgen,60689024,10660703
4859,KYSETE_1,Kysetenga,60686985,10644232
4860,KYSETE_2,Kysetenga,60687093,10644237
4861,KNATTER1,Knatterud,60696720,10684193
4862,KNATTER2,Knatterud,60696810,10684124
4863,GAUKUM2,Gaukum,60698477,10695938
4865,SNIKKE_1,Snikkerhaugen,60666538,10509774
4866,SNIKKE_2,Snikkerhaugen,60666609,10509904
4867,RUDSVEB2,Rudsvebakken,60659953,10538126
4869,ENGE_SE1,Engeseter,60668607,10553855
4870,ENGE_SE2,Engeseter,60668626,10553672
4871,HAUG_VT1,Hauger,60676680,10558870
4872,HAUG_VT2,Hauger,60676661,10559052
4873,NINIVE1,Ninive,60683260,10585790
4874,NINIVE2,Ninive,60683331,10585939
4875,VESTERÅ1,Vesterås,60656799,10564198
4876,SORGENVS,Sorgenvegskillet,60656476,10581285
4877,NORDSET2,Nordsethkrysset,60700450,10646251
4878,DRAGER1,Drager,60703513,10644003
4879,DRAGER2,Drager,60703442,10643854
4882,NÆRS_VT2,Nærstein,60668113,10692501
4883,GJESTRU1,Gjestrum,60675044,10682014
4884,GJESTRU2,Gjestrum,60674525,10682152
4885,KREKERU1,Krekerud,60678558,10673567
4886,KREKERU2,Krekerud,60678524,10673382
4887,INNDAL1,Inndal,60686781,10669357
4888,INNDAL2,Inndal,60686729,10669172
4889,KYSETH1,Kyseth,60692314,10656366
4890,KYSETH2,Kyseth,60692244,10656217
4891,VIEN1,Vien,60694417,10651076
4892,VIEN2,Vien,60694365,10650891
4893,ENG_VT1,Eng,60696229,10648592
4894,ENG_VT2,Eng,60696159,10648442
4895,SELLANR1,Sellanrå,60699174,10636598
4896,SELLANR2,Sellanrå,60699066,10636593
4897,MORTERU2,Morterud,60697230,10631093
4898,ENGEL_V1,Engelstadvegen,60684547,10622911
4899,KYTDALE1,Kytdalen,60671860,10687348
4900,KYTDALE2,Kytdalen,60671673,10687714
4901,KRAB_ST1,Kraby stasjon,60674921,10855546
4902,KRAB_ST2,Kraby stasjon,60674820,10855760
4903,KLOPPVN2,Kloppvegen,60668074,10859309
4904,KRABYSA1,Krabysanden,60663394,10865335
4905,KRABYSA2,Krabysanden,60663446,10865485
4906,HEGG_ØT3,Heggen,60680827,10851050
4907,TOLL_OT2,Tollefsrudvegen,60651455,10880819
4908,GIMLE1,Gimle,60644943,10888762
4909,GIMLE2,Gimle,60645022,10888895
4910,PRØV_ØT2,Prøven,60641283,10903268
4911,SLÅTTSV2,Slåttsvea,60641034,10608078
4912,VESTHVT1,Vestheim,60639928,10617865
4913,VESTHVT2,Vestheim,60640018,10617796
4914,NORDSVT1,Nordsvea,60642440,10630056
4915,NORDSVT2,Nordsvea,60642548,10630061
4916,HÅGÅBAK2,Hågåbakken,60642868,10640696
4917,HÅGÅBAK1,Hågåbakken,60642777,10640728
4918,SIVESIN2,Sivesind,60647118,10649639
4919,LIGODT2,Ligodt,60648549,10659283
4920,BØRSVOL2,Børsvoll,60651732,10659771
4921,TANGSVE1,Tangsvea,60654133,10660224
4922,SNIPPEN1,Snippen,60658908,10667843
4923,SNIPPEN2,Snippen,60658981,10667736
4924,KJØLSET2,Kjølsethsvea,60620855,10930067
4925,ALM_ROS2,Alm Rossgutua,60641051,10940939
4926,KA1,Ka,60629236,10936142
4927,KA2,Ka,60629319,10936000
4928,ENGSM_V1,Engsmarkvegen,60647583,10941804
4929,HAGENFE1,Hagenfeltet,60660073,10669632
4930,HAGENFE2,Hagenfeltet,60660026,10669831
4931,HÅKONSH1,Håkonshallen,60662822,10671108
4932,HÅKONSH2,Håkonshallen,60662825,10670889
4933,TANGSVE2,Tangsvea,60654135,10660005
4934,GIMLE_A1,Gimle Aldershjem,60666187,10677094
4935,ENGSM_V2,Engsmarkvegen,60647569,10941566
4936,GIMLE_A2,Gimle Aldershjem,60666277,10677025
4937,KLOPPEN2,Kloppen,60662075,10840299
4940,HERMANR1,Hermanrud,60719052,10819946
4941,JØRG_NE1,Jørgenseth nedre,60723152,10810773
4942,JØRG_ØV1,Jørgenseth øvre,60724066,10807543
4943,SOLB_ØT1,Solberg,60726148,10800388
4944,HERMANR2,Hermanrud,60718964,10819868
4945,JØRG_NE2,Jørgenseth nedre,60723063,10810713
4946,JØRG_ØV2,Jørgenseth øvre,60723978,10807428
4947,SOLB_ØT2,Solberg,60726041,10800382
4948,SOGSTAD1,Sogstadkrysset,60695840,10807520
4949,SOGSTAD2,Sogstadkrysset,60695712,10807752
4952,DRAGERT1,Dragertoppen,60711417,10644331
4953,DRAGERT2,Dragertoppen,60711419,10644111
4954,TABOR1,Tabor,60716619,10644760
4955,TABOR2,Tabor,60716585,10644576
4956,ØSTVOLL2,Østvollkrysset,60721384,10640236
4957,HELL_VT2,Helland,60715387,10644981
4958,BAKKEV_2,Bakkevegkrysset,60723700,10628503
4959,KORTA1,Korta,60722541,10631405
4960,KORTA2,Korta,60722751,10630353
4961,RAU_LEG2,Raufoss legesenter,60725096,10620334
4963,NÆRS_VT3,Nærstein,60668098,10692354
4964,RAUF_IN2,Raufoss Industripark N-port,60737453,10610984
4965,RAUF_IS2,Raufoss Industripark S-port,60728763,10610228
4966,SINN_VT1,Sinnerud,60641291,10659017
4967,SINN_VT2,Sinnerud,60641348,10658800
4968,GRANDE1,Grande,60651648,10656695
4969,GRANDE2,Grande,60651558,10656727
4970,HEKSUM1,Heksum,60651893,10639407
4971,HEKSUM2,Heksum,60651823,10639258
4972,FREMSVT1,Fremstad,60654183,10626486
4973,FREMSVT2,Fremstad,60654112,10626373
4974,SIVE_TA2,Sivesintajet,60635470,10658544
4976,VARDEID2,Varde idrettsplass,60800854,10545293
4977,MYRVEG2,Myrvegen,60794387,10614866
4978,MALERST2,Malerstuen,60789039,10638660
4981,BØRKJE2,Børkje,61111959,10421686
4982,LEIRVNE2,Leirvika nedre,61109689,10435763
4986,TOBRU_S2,Tobru snuplass Fagernesvegen,60803316,10526432
4987,TOBRU_S3,Tobru snuplass Fagernesvegen,60803033,10526878
4988,VING_SK3,Vingar skole Saksumdalsvegen,61109232,10424608
4989,VING_SK4,Vingar skole Saksumdalsvegen,61109175,10424902
4990,BEITEVN2,Beitevegen,61105868,10426466
4991,MUSTADN2,Mustad nord,60808549,10470922
4992,RUST_VV1,Rustad Vardalsvegen,60809357,10488252
4993,RUST_VV2,Rustad Vardalsvegen,60809430,10488145
4994,HEIMT_S1,Heimtun Steinerskolen,61100645,10424362
4995,HEIMT_S2,Heimtun Steinerskolen,61100544,10424580
4996,PÅLSTU_2,Pålstuen,61103982,10404901
4997,STUGGUL2,Stuggulykkja,61109380,10340460
4998,REIS_LH1,Reistad,61104509,10415603
4999,REIS_LH2,Reistad,61104411,10415507
5000,HUSESVI1,Husesvingen,61107876,10396623
5001,HUSESVI2,Husesvingen,61107758,10396878
5002,MUSTADS1,Mustad sør,60808888,10476765
5003,MUSTADS2,Mustad sør,60808996,10476769
5005,AALSTAD2,Aalstad,60816061,10494981
5006,REISTAB1,Reistadbakken,61106067,10396260
5007,REISTAB2,Reistadbakken,61106083,10396446
5008,ALM_GJ1,Alm,60814106,10510047
5009,ALM_GJ2,Alm,60814196,10509977
5010,VARD_KI2,Vardal kirke,60815535,10523907
5011,FØLLING2,Føllingstad,60814854,10571806
5012,MÆHL_GJ2,Mæhlum Vardalsvegen,60814869,10580593
5013,SMID_LH1,Smidesang,61104342,10387981
5014,SMID_LH2,Smidesang,61104272,10387812
5015,RINGÅS1,Ringås,60816027,10533447
5016,RINGÅS2,Ringås,60816135,10533451
5017,SOLUM1,Solum,60816133,10550288
5018,SOLUM2,Solum,60816222,10550329
5019,KVAL1,Kval Øversvevegen,61108837,10334101
5020,KVAL2,Kval Øversvevegen,61108747,10334134
5021,AAMODT1,Aamodt,61112352,10321399
5022,AAMODT2,Aamodt,61112262,10321358
5023,SAKSHE1,Saksheim,61112371,10310036
5024,SAKSHE2,Saksheim,61112275,10310605
5025,MJØLKEV1,Mjølkevegen,60815086,10596614
5026,MJØLKEV2,Mjølkevegen,60815185,10596564
5027,RING_GJ1,Ringstad,60813961,10604426
5028,RING_GJ2,Ringstad,60814060,10604394
5029,GRØNSÅS2,Grønsås,60813415,10613406
5030,PÅLSR_G1,Pålsrud,60812994,10623917
5031,PÅLSR_G2,Pålsrud,60813001,10622575
5032,JEMTLAN2,Jemtland,60811599,10631713
5033,SØNSTEV1,Sønstevold,60807971,10640095
5034,SØNSTEV2,Sønstevold,60807966,10640462
5035,SAKSUM2,Saksum,61114414,10292804
5036,ENG_LH1,Eng,61115919,10272187
5037,ENG_LH2,Eng,61115829,10272110
5040,RIISE1,Riise,61120973,10254075
5041,RIISE2,Riise,61120902,10253961
5042,MELBØ1,Melbø Auggedal,61135778,10188833
5043,MELBØ2,Melbø Auggedal,61135707,10188719
5044,FINSRUD1,Finsrud,61139813,10177721
5045,FINSRUD2,Finsrud,61139787,10177516
5046,AUGGEDA1,Auggedal grendahus,61146695,10171388
5047,AUGGEDA2,Auggedal grendahus,61146642,10171238
5048,ÅNRUDBR1,Ånrudbrua,61153785,10160299
5049,ÅNRUDBR2,Ånrudbrua,61153643,10160297
5050,EVENHAU2,Evenhaugen,61156107,10155727
5051,NYGÅ_GA1,Nygård,61158694,10151362
5052,NYGÅ_GA2,Nygård,61158624,10151212
5053,TORKE_Ø1,Torke øvre,60802616,10654418
5054,VARD_AB1,Vardal aldersboliger,60799384,10655120
5055,HAMME_H1,Hammershaug,61166451,10145621
5056,HAMME_H2,Hammershaug,61166452,10145398
5058,STRANDV1,Strandvik,61178333,10141444
5059,STRANDV2,Strandvik,61178298,10141257
5060,BJERKEL1,Bjerkeli,61183405,10138447
5061,BJERKEL2,Bjerkeli,61183371,10138260
5062,HAUGOGA1,Haugom,61188215,10138528
5063,HAUGOGA2,Haugom,61188252,10138343
5064,FORSBRU2,Forsetbrua,61196544,10142299
5065,FORSET2,Forset,61201925,10144212
5067,VINGRKR1,Vingromkrysset Saksumdal,61112445,10313751
5068,VINGRKR2,Vingromkrysset Saksumdal,61112363,10314437
5069,DALBYEN1,Dalbyenga,61109252,10316969
5070,DALBYEN2,Dalbyenga,61109253,10316746
5072,S.DALBY1,S. Dalby,61104732,10319857
5073,S.DALBY2,S. Dalby,61104716,10319634
5074,LIAGARD2,Liagarda,61099345,10322618
5075,ÅSEN_LH1,Åsen,61089197,10337809
5076,ÅSEN_LH2,Åsen,61089126,10337658
5077,KINDLIE2,Kindlien,61080500,10355630
5078,KINNLIS1,Kinnlistua,61078194,10359646
5079,KINNLIS2,Kinnlistua,61078187,10359424
5080,DØSEN2,Døsen,61073507,10369708
5081,SUNDBY1,Sundby,61070491,10377252
5082,SUNDBY2,Sundby,61070393,10377119
5083,FRYJORD1,Fryjordet,61065922,10382701
5084,FRYJORD2,Fryjordet,61065869,10382551
5085,BREKKER1,Brekkerampa,61062012,10387998
5086,LANGRUD2,Langrud,61056763,10402538
5088,FRED_GJ2,Fredheim,60800882,10663494
5089,OVRENVN2,Ovrenvegen,61054036,10413494
5090,SLETTSV1,Slettsvingen,61051256,10428517
5091,SLETTSV2,Slettsvingen,61051149,10428513
5092,BURMAVE1,Burmavegen,61049655,10435054
5093,BURMAVE2,Burmavegen,61049455,10435323
5095,BEKK_LH1,Bekkevold,61083444,10430849
5096,BEKK_LH2,Bekkevold,61083532,10431076
5097,ØYRESVI2,Øyresvika,61091155,10432434
5098,BRETTEN2,Brettengsvika,61095571,10434985
